Fuel,Region,Region2,Value,,Unit,Source,Updated at,Updated by
Distance,NONEU_Balkan,AT,667.2874394,,M€/PJ,,,
Distance,PL,AT,630.3583447,,M€/PJ,,,
Distance,PT,AT,0.0,,M€/PJ,,,
Distance,RO,AT,850.7212047,,M€/PJ,,,
Distance,SE,AT,1698.785864,,M€/PJ,,,
Distance,SI,AT,171.2396849,,M€/PJ,,,
Distance,SK,AT,416.6744209,,M€/PJ,,,
Distance,TR,AT,0.0,,M€/PJ,,,
Distance,UK,AT,1399.017303,,M€/PJ,,,
Hardcoal,AT,AT,0.0,,M€/PJ,,,
Hardcoal,BE,AT,0.446482384,,M€/PJ,,,
Hardcoal,BG,AT,0.456958802,,M€/PJ,,,
Hardcoal,CH,AT,0.433444474,,M€/PJ,,,
Hardcoal,CZ,AT,0.425073997,,M€/PJ,,,
Hardcoal,DE,AT,0.434303481,,M€/PJ,,,
Hardcoal,DK,AT,0.454905988,,M€/PJ,,,
Hardcoal,EE,AT,0.0,,M€/PJ,,,
Hardcoal,ES,AT,0.482634696,,M€/PJ,,,
Hardcoal,FI,AT,0.0,,M€/PJ,,,
Hardcoal,FR,AT,0.475237661,,M€/PJ,,,
Hardcoal,GR,AT,0.463835761,,M€/PJ,,,
Hardcoal,HR,AT,0.428290118,,M€/PJ,,,
Hardcoal,HU,AT,0.431128204,,M€/PJ,,,
Hardcoal,IE,AT,0.0,,M€/PJ,,,
Hardcoal,IT,AT,0.437653753,,M€/PJ,,,
Hardcoal,LT,AT,0.459965597,,M€/PJ,,,
Hardcoal,LU,AT,0.441085888,,M€/PJ,,,
Hardcoal,LV,AT,0.467003209,,M€/PJ,,,
Hardcoal,NL,AT,0.447894742,,M€/PJ,,,
Hardcoal,NO,AT,0.0,,M€/PJ,,,
Hardcoal,NONEU_Balkan,AT,0.442206088,,M€/PJ,,,
Hardcoal,PL,AT,0.440672132,,M€/PJ,,,
Hardcoal,PT,AT,0.0,,M€/PJ,,,
Hardcoal,RO,AT,0.449825532,,M€/PJ,,,
Hardcoal,SE,AT,0.485052314,,M€/PJ,,,
Hardcoal,SI,AT,0.42160133,,M€/PJ,,,
Hardcoal,SK,AT,0.431796162,,M€/PJ,,,
Hardcoal,TR,AT,0.0,,M€/PJ,,,
Hardcoal,UK,AT,0.472600573,,M€/PJ,,,
Biomass,AT,AT,0.0,,M€/PJ,,,
Biomass,BE,AT,0.446482384,,M€/PJ,,,
Biomass,BG,AT,0.456958802,,M€/PJ,,,
Biomass,CH,AT,0.433444474,,M€/PJ,,,
Biomass,CZ,AT,0.425073997,,M€/PJ,,,
Biomass,DE,AT,0.434303481,,M€/PJ,,,
Biomass,DK,AT,0.454905988,,M€/PJ,,,
Biomass,EE,AT,0.0,,M€/PJ,,,
Biomass,ES,AT,0.482634696,,M€/PJ,,,
Biomass,FI,AT,0.0,,M€/PJ,,,
Biomass,FR,AT,0.475237661,,M€/PJ,,,
Biomass,GR,AT,0.463835761,,M€/PJ,,,
Biomass,HR,AT,0.428290118,,M€/PJ,,,
Biomass,HU,AT,0.431128204,,M€/PJ,,,
Biomass,IE,AT,0.0,,M€/PJ,,,
Biomass,IT,AT,0.437653753,,M€/PJ,,,
Biomass,LT,AT,0.459965597,,M€/PJ,,,
Biomass,LU,AT,0.441085888,,M€/PJ,,,
Biomass,LV,AT,0.467003209,,M€/PJ,,,
Biomass,NL,AT,0.447894742,,M€/PJ,,,
Biomass,NO,AT,0.0,,M€/PJ,,,
Biomass,NONEU_Balkan,AT,0.442206088,,M€/PJ,,,
Biomass,PL,AT,0.440672132,,M€/PJ,,,
Biomass,PT,AT,0.0,,M€/PJ,,,
Biomass,RO,AT,0.449825532,,M€/PJ,,,
Biomass,SE,AT,0.485052314,,M€/PJ,,,
Biomass,SI,AT,0.42160133,,M€/PJ,,,
Biomass,SK,AT,0.431796162,,M€/PJ,,,
Biomass,TR,AT,0.0,,M€/PJ,,,
Biomass,UK,AT,0.472600573,,M€/PJ,,,
Oil,AT,AT,0.0,,M€/PJ,,,
Oil,BE,AT,3.537008794,,M€/PJ,,,
Oil,BG,AT,3.96475275,,M€/PJ,,,
Oil,CH,AT,2.864305811,,M€/PJ,,,
Oil,CZ,AT,2.264850112,,M€/PJ,,,
Oil,DE,AT,2.915927258,,M€/PJ,,,
Oil,DK,AT,3.886373386,,M€/PJ,,,
Oil,EE,AT,0.0,,M€/PJ,,,
Oil,ES,AT,4.797121205,,M€/PJ,,,
Oil,FI,AT,0.0,,M€/PJ,,,
Oil,FR,AT,4.580037025,,M€/PJ,,,
Oil,GR,AT,4.211963697,,M€/PJ,,,
Oil,HR,AT,2.520436155,,M€/PJ,,,
Oil,HU,AT,2.717739376,,M€/PJ,,,
Oil,IE,AT,0.0,,M€/PJ,,,
Oil,IT,AT,3.105413817,,M€/PJ,,,
Oil,LT,AT,4.075576507,,M€/PJ,,,
Oil,LU,AT,3.283234971,,M€/PJ,,,
Oil,LV,AT,4.318904762,,M€/PJ,,,
Oil,NL,AT,3.59912744,,M€/PJ,,,
Oil,NO,AT,0.0,,M€/PJ,,,
Oil,NONEU_Balkan,AT,3.338280336,,M€/PJ,,,
Oil,PL,AT,3.262554001,,M€/PJ,,,
Oil,PT,AT,0.0,,M€/PJ,,,
Oil,RO,AT,3.681561965,,M€/PJ,,,
Oil,SE,AT,4.864998732,,M€/PJ,,,
Oil,SI,AT,1.929521159,,M€/PJ,,,
Oil,SK,AT,2.761192446,,M€/PJ,,,
Oil,TR,AT,0.0,,M€/PJ,,,
Oil,UK,AT,4.498845039,,M€/PJ,,,
H2,AT,AT,0.0,,M€/PJ,,,
H2,BE,AT,3.537008794,,M€/PJ,,,
H2,BG,AT,3.96475275,,M€/PJ,,,
H2,CH,AT,2.864305811,,M€/PJ,,,
H2,CZ,AT,2.264850112,,M€/PJ,,,
H2,DE,AT,2.915927258,,M€/PJ,,,
H2,DK,AT,3.886373386,,M€/PJ,,,
H2,EE,AT,0.0,,M€/PJ,,,
H2,ES,AT,4.797121205,,M€/PJ,,,
H2,FI,AT,0.0,,M€/PJ,,,
H2,FR,AT,4.580037025,,M€/PJ,,,
H2,GR,AT,4.211963697,,M€/PJ,,,
H2,HR,AT,2.520436155,,M€/PJ,,,
H2,HU,AT,2.717739376,,M€/PJ,,,
H2,IE,AT,0.0,,M€/PJ,,,
H2,IT,AT,3.105413817,,M€/PJ,,,
H2,LT,AT,4.075576507,,M€/PJ,,,
H2,LU,AT,3.283234971,,M€/PJ,,,
H2,LV,AT,4.318904762,,M€/PJ,,,
H2,NL,AT,3.59912744,,M€/PJ,,,
H2,NO,AT,0.0,,M€/PJ,,,
H2,NONEU_Balkan,AT,3.338280336,,M€/PJ,,,
H2,PL,AT,3.262554001,,M€/PJ,,,
H2,PT,AT,0.0,,M€/PJ,,,
H2,RO,AT,3.681561965,,M€/PJ,,,
H2,SE,AT,4.864998732,,M€/PJ,,,
H2,SI,AT,1.929521159,,M€/PJ,,,
H2,SK,AT,2.761192446,,M€/PJ,,,
H2,TR,AT,0.0,,M€/PJ,,,
H2,UK,AT,4.498845039,,M€/PJ,,,
Power,AT,AT,0.0,,M€/PJ,,,
Power,BE,AT,0.01,,M€/PJ,,,
Power,BG,AT,0.01,,M€/PJ,,,
Power,CH,AT,0.01,,M€/PJ,,,
Power,CZ,AT,0.01,,M€/PJ,,,
Power,DE,AT,0.01,,M€/PJ,,,
Power,DK,AT,0.01,,M€/PJ,,,
Power,EE,AT,0.0,,M€/PJ,,,
Power,ES,AT,0.01,,M€/PJ,,,
Power,FI,AT,0.0,,M€/PJ,,,
Power,FR,AT,0.01,,M€/PJ,,,
Power,GR,AT,0.01,,M€/PJ,,,
Power,HR,AT,0.01,,M€/PJ,,,
Power,HU,AT,0.01,,M€/PJ,,,
Power,IE,AT,0.0,,M€/PJ,,,
Power,IT,AT,0.01,,M€/PJ,,,
Power,LT,AT,0.01,,M€/PJ,,,
Power,LU,AT,0.01,,M€/PJ,,,
Power,LV,AT,0.01,,M€/PJ,,,
Power,NL,AT,0.01,,M€/PJ,,,
Power,NO,AT,0.0,,M€/PJ,,,
Power,NONEU_Balkan,AT,0.01,,M€/PJ,,,
Power,PL,AT,0.01,,M€/PJ,,,
Power,PT,AT,0.0,,M€/PJ,,,
Power,RO,AT,0.01,,M€/PJ,,,
Power,SE,AT,0.01,,M€/PJ,,,
Power,SI,AT,0.01,,M€/PJ,,,
Power,SK,AT,0.01,,M€/PJ,,,
Power,TR,AT,0.0,,M€/PJ,,,
Power,UK,AT,0.01,,M€/PJ,,,
LH2,AT,AT,0.0,,M€/PJ,,,
LH2,BE,AT,3.537008794,,M€/PJ,,,
LH2,BG,AT,3.96475275,,M€/PJ,,,
LH2,CH,AT,2.864305811,,M€/PJ,,,
LH2,CZ,AT,2.264850112,,M€/PJ,,,
LH2,DE,AT,2.915927258,,M€/PJ,,,
LH2,DK,AT,3.886373386,,M€/PJ,,,
LH2,EE,AT,0.0,,M€/PJ,,,
LH2,ES,AT,4.797121205,,M€/PJ,,,
LH2,FI,AT,0.0,,M€/PJ,,,
LH2,FR,AT,4.580037025,,M€/PJ,,,
LH2,GR,AT,4.211963697,,M€/PJ,,,
LH2,HR,AT,2.520436155,,M€/PJ,,,
LH2,HU,AT,2.717739376,,M€/PJ,,,
LH2,IE,AT,0.0,,M€/PJ,,,
LH2,IT,AT,3.105413817,,M€/PJ,,,
LH2,LT,AT,4.075576507,,M€/PJ,,,
LH2,LU,AT,3.283234971,,M€/PJ,,,
LH2,LV,AT,4.318904762,,M€/PJ,,,
LH2,NL,AT,3.59912744,,M€/PJ,,,
LH2,NO,AT,0.0,,M€/PJ,,,
LH2,NONEU_Balkan,AT,3.338280336,,M€/PJ,,,
LH2,PL,AT,3.262554001,,M€/PJ,,,
LH2,PT,AT,0.0,,M€/PJ,,,
LH2,RO,AT,3.681561965,,M€/PJ,,,
LH2,SE,AT,4.864998732,,M€/PJ,,,
LH2,SI,AT,1.929521159,,M€/PJ,,,
LH2,SK,AT,2.761192446,,M€/PJ,,,
LH2,TR,AT,0.0,,M€/PJ,,,
LH2,UK,AT,4.498845039,,M€/PJ,,,
LSG,AT,AT,0.0,,M€/PJ,,,
LSG,BE,AT,3.537008794,,M€/PJ,,,
LSG,BG,AT,3.96475275,,M€/PJ,,,
LSG,CH,AT,2.864305811,,M€/PJ,,,
LSG,CZ,AT,2.264850112,,M€/PJ,,,
LSG,DE,AT,2.915927258,,M€/PJ,,,
LSG,DK,AT,3.886373386,,M€/PJ,,,
LSG,EE,AT,0.0,,M€/PJ,,,
LSG,ES,AT,4.797121205,,M€/PJ,,,
LSG,FI,AT,0.0,,M€/PJ,,,
LSG,FR,AT,4.580037025,,M€/PJ,,,
LSG,GR,AT,4.211963697,,M€/PJ,,,
LSG,HR,AT,2.520436155,,M€/PJ,,,
LSG,HU,AT,2.717739376,,M€/PJ,,,
LSG,IE,AT,0.0,,M€/PJ,,,
LSG,IT,AT,3.105413817,,M€/PJ,,,
LSG,LT,AT,4.075576507,,M€/PJ,,,
LSG,LU,AT,3.283234971,,M€/PJ,,,
LSG,LV,AT,4.318904762,,M€/PJ,,,
LSG,NL,AT,3.59912744,,M€/PJ,,,
LSG,NO,AT,0.0,,M€/PJ,,,
LSG,NONEU_Balkan,AT,3.338280336,,M€/PJ,,,
LSG,PL,AT,3.262554001,,M€/PJ,,,
LSG,PT,AT,0.0,,M€/PJ,,,
LSG,RO,AT,3.681561965,,M€/PJ,,,
LSG,SE,AT,4.864998732,,M€/PJ,,,
LSG,SI,AT,1.929521159,,M€/PJ,,,
LSG,SK,AT,2.761192446,,M€/PJ,,,
LSG,TR,AT,0.0,,M€/PJ,,,
LSG,UK,AT,4.498845039,,M€/PJ,,,
LNG,AT,AT,0.0,,M€/PJ,,,
LNG,BE,AT,3.537008794,,M€/PJ,,,
LNG,BG,AT,3.96475275,,M€/PJ,,,
LNG,CH,AT,2.864305811,,M€/PJ,,,
LNG,CZ,AT,2.264850112,,M€/PJ,,,
LNG,DE,AT,2.915927258,,M€/PJ,,,
LNG,DK,AT,3.886373386,,M€/PJ,,,
LNG,EE,AT,0.0,,M€/PJ,,,
LNG,ES,AT,4.797121205,,M€/PJ,,,
LNG,FI,AT,0.0,,M€/PJ,,,
LNG,FR,AT,4.580037025,,M€/PJ,,,
LNG,GR,AT,4.211963697,,M€/PJ,,,
LNG,HR,AT,2.520436155,,M€/PJ,,,
LNG,HU,AT,2.717739376,,M€/PJ,,,
LNG,IE,AT,0.0,,M€/PJ,,,
LNG,IT,AT,3.105413817,,M€/PJ,,,
LNG,LT,AT,4.075576507,,M€/PJ,,,
LNG,LU,AT,3.283234971,,M€/PJ,,,
LNG,LV,AT,4.318904762,,M€/PJ,,,
LNG,NL,AT,3.59912744,,M€/PJ,,,
LNG,NO,AT,0.0,,M€/PJ,,,
LNG,NONEU_Balkan,AT,3.338280336,,M€/PJ,,,
LNG,PL,AT,3.262554001,,M€/PJ,,,
LNG,PT,AT,0.0,,M€/PJ,,,
LNG,RO,AT,3.681561965,,M€/PJ,,,
LNG,SE,AT,4.864998732,,M€/PJ,,,
LNG,SI,AT,1.929521159,,M€/PJ,,,
LNG,SK,AT,2.761192446,,M€/PJ,,,
LNG,TR,AT,0.0,,M€/PJ,,,
LNG,UK,AT,4.498845039,,M€/PJ,,,
LBG,AT,AT,0.0,,M€/PJ,,,
LBG,BE,AT,3.537008794,,M€/PJ,,,
LBG,BG,AT,3.96475275,,M€/PJ,,,
LBG,CH,AT,2.864305811,,M€/PJ,,,
LBG,CZ,AT,2.264850112,,M€/PJ,,,
LBG,DE,AT,2.915927258,,M€/PJ,,,
LBG,DK,AT,3.886373386,,M€/PJ,,,
LBG,EE,AT,0.0,,M€/PJ,,,
LBG,ES,AT,4.797121205,,M€/PJ,,,
LBG,FI,AT,0.0,,M€/PJ,,,
LBG,FR,AT,4.580037025,,M€/PJ,,,
LBG,GR,AT,4.211963697,,M€/PJ,,,
LBG,HR,AT,2.520436155,,M€/PJ,,,
LBG,HU,AT,2.717739376,,M€/PJ,,,
LBG,IE,AT,0.0,,M€/PJ,,,
LBG,IT,AT,3.105413817,,M€/PJ,,,
LBG,LT,AT,4.075576507,,M€/PJ,,,
LBG,LU,AT,3.283234971,,M€/PJ,,,
LBG,LV,AT,4.318904762,,M€/PJ,,,
LBG,NL,AT,3.59912744,,M€/PJ,,,
LBG,NO,AT,0.0,,M€/PJ,,,
LBG,NONEU_Balkan,AT,3.338280336,,M€/PJ,,,
LBG,PL,AT,3.262554001,,M€/PJ,,,
LBG,PT,AT,0.0,,M€/PJ,,,
LBG,RO,AT,3.681561965,,M€/PJ,,,
LBG,SE,AT,4.864998732,,M€/PJ,,,
LBG,SI,AT,1.929521159,,M€/PJ,,,
LBG,SK,AT,2.761192446,,M€/PJ,,,
LBG,TR,AT,0.0,,M€/PJ,,,
LBG,UK,AT,4.498845039,,M€/PJ,,,
Powerfuel,AT,AT,0.0,,M€/PJ,,,
Powerfuel,BE,AT,3.537008794,,M€/PJ,,,
Powerfuel,BG,AT,3.96475275,,M€/PJ,,,
Powerfuel,CH,AT,2.864305811,,M€/PJ,,,
Powerfuel,CZ,AT,2.264850112,,M€/PJ,,,
Powerfuel,DE,AT,2.915927258,,M€/PJ,,,
Powerfuel,DK,AT,3.886373386,,M€/PJ,,,
Powerfuel,EE,AT,0.0,,M€/PJ,,,
Powerfuel,ES,AT,4.797121205,,M€/PJ,,,
Powerfuel,FI,AT,0.0,,M€/PJ,,,
Powerfuel,FR,AT,4.580037025,,M€/PJ,,,
Powerfuel,GR,AT,4.211963697,,M€/PJ,,,
Powerfuel,HR,AT,2.520436155,,M€/PJ,,,
Powerfuel,HU,AT,2.717739376,,M€/PJ,,,
Powerfuel,IE,AT,0.0,,M€/PJ,,,
Powerfuel,IT,AT,3.105413817,,M€/PJ,,,
Powerfuel,LT,AT,4.075576507,,M€/PJ,,,
Powerfuel,LU,AT,3.283234971,,M€/PJ,,,
Powerfuel,LV,AT,4.318904762,,M€/PJ,,,
Powerfuel,NL,AT,3.59912744,,M€/PJ,,,
Powerfuel,NO,AT,0.0,,M€/PJ,,,
Powerfuel,NONEU_Balkan,AT,3.338280336,,M€/PJ,,,
Powerfuel,PL,AT,3.262554001,,M€/PJ,,,
Powerfuel,PT,AT,0.0,,M€/PJ,,,
Powerfuel,RO,AT,3.681561965,,M€/PJ,,,
Powerfuel,SE,AT,4.864998732,,M€/PJ,,,
Powerfuel,SI,AT,1.929521159,,M€/PJ,,,
Powerfuel,SK,AT,2.761192446,,M€/PJ,,,
Powerfuel,TR,AT,0.0,,M€/PJ,,,
Powerfuel,UK,AT,4.498845039,,M€/PJ,,,
ETS,AT,AT,0.0,,M€/PJ,,,
ETS,BE,AT,0.01,,M€/PJ,,,
ETS,BG,AT,0.01,,M€/PJ,,,
ETS,CH,AT,0.01,,M€/PJ,,,
ETS,CZ,AT,0.01,,M€/PJ,,,
ETS,DE,AT,0.01,,M€/PJ,,,
ETS,DK,AT,0.01,,M€/PJ,,,
ETS,EE,AT,0.0,,M€/PJ,,,
ETS,ES,AT,0.01,,M€/PJ,,,
ETS,FI,AT,0.0,,M€/PJ,,,
ETS,FR,AT,0.01,,M€/PJ,,,
ETS,GR,AT,0.01,,M€/PJ,,,
ETS,HR,AT,0.01,,M€/PJ,,,
ETS,HU,AT,0.01,,M€/PJ,,,
ETS,IE,AT,0.0,,M€/PJ,,,
ETS,IT,AT,0.01,,M€/PJ,,,
ETS,LT,AT,0.01,,M€/PJ,,,
ETS,LU,AT,0.01,,M€/PJ,,,
ETS,LV,AT,0.01,,M€/PJ,,,
ETS,NL,AT,0.01,,M€/PJ,,,
ETS,NO,AT,0.0,,M€/PJ,,,
ETS,NONEU_Balkan,AT,0.01,,M€/PJ,,,
ETS,PL,AT,0.01,,M€/PJ,,,
ETS,PT,AT,0.0,,M€/PJ,,,
ETS,RO,AT,0.01,,M€/PJ,,,
ETS,SE,AT,0.01,,M€/PJ,,,
ETS,SI,AT,0.01,,M€/PJ,,,
ETS,SK,AT,0.01,,M€/PJ,,,
ETS,TR,AT,0.0,,M€/PJ,,,
ETS,UK,AT,0.01,,M€/PJ,,,
Biofuel,AT,AT,0.0,,M€/PJ,,,
Biofuel,BE,AT,3.537008794,,M€/PJ,,,
Biofuel,BG,AT,3.96475275,,M€/PJ,,,
Biofuel,CH,AT,2.864305811,,M€/PJ,,,
Biofuel,CZ,AT,2.264850112,,M€/PJ,,,
Biofuel,DE,AT,2.915927258,,M€/PJ,,,
Biofuel,DK,AT,3.886373386,,M€/PJ,,,
Biofuel,EE,AT,0.0,,M€/PJ,,,
Biofuel,ES,AT,4.797121205,,M€/PJ,,,
Biofuel,FI,AT,0.0,,M€/PJ,,,
Biofuel,FR,AT,4.580037025,,M€/PJ,,,
Biofuel,GR,AT,4.211963697,,M€/PJ,,,
Biofuel,HR,AT,2.520436155,,M€/PJ,,,
Biofuel,HU,AT,2.717739376,,M€/PJ,,,
Biofuel,IE,AT,0.0,,M€/PJ,,,
Biofuel,IT,AT,3.105413817,,M€/PJ,,,
Biofuel,LT,AT,4.075576507,,M€/PJ,,,
Biofuel,LU,AT,3.283234971,,M€/PJ,,,
Biofuel,LV,AT,4.318904762,,M€/PJ,,,
Biofuel,NL,AT,3.59912744,,M€/PJ,,,
Biofuel,NO,AT,0.0,,M€/PJ,,,
Biofuel,NONEU_Balkan,AT,3.338280336,,M€/PJ,,,
Biofuel,PL,AT,3.262554001,,M€/PJ,,,
Biofuel,PT,AT,0.0,,M€/PJ,,,
Biofuel,RO,AT,3.681561965,,M€/PJ,,,
Biofuel,SE,AT,4.864998732,,M€/PJ,,,
Biofuel,SI,AT,1.929521159,,M€/PJ,,,
Biofuel,SK,AT,2.761192446,,M€/PJ,,,
Biofuel,TR,AT,0.0,,M€/PJ,,,
Biofuel,UK,AT,4.498845039,,M€/PJ,,,
Gas_Natural,AT,AT,0.0,,M€/PJ,,,
Gas_Natural,BE,AT,0.024765201,,M€/PJ,,,
Gas_Natural,BG,AT,0.032874558,,M€/PJ,,,
Gas_Natural,CH,AT,0.014673102,,M€/PJ,,,
Gas_Natural,CZ,AT,0.008193866,,M€/PJ,,,
Gas_Natural,DE,AT,0.015338023,,M€/PJ,,,
Gas_Natural,DK,AT,0.031285561,,M€/PJ,,,
Gas_Natural,EE,AT,0.0,,M€/PJ,,,
Gas_Natural,ES,AT,0.052749192,,M€/PJ,,,
Gas_Natural,FI,AT,0.0,,M€/PJ,,,
Gas_Natural,FR,AT,0.047023457,,M€/PJ,,,
Gas_Natural,GR,AT,0.038197724,,M€/PJ,,,
Gas_Natural,HR,AT,0.010683331,,M€/PJ,,,
Gas_Natural,HU,AT,0.012880174,,M€/PJ,,,
Gas_Natural,IE,AT,0.0,,M€/PJ,,,
Gas_Natural,IT,AT,0.017931328,,M€/PJ,,,
Gas_Natural,LT,AT,0.035201992,,M€/PJ,,,
Gas_Natural,LU,AT,0.020588,,M€/PJ,,,
Gas_Natural,LV,AT,0.040649512,,M€/PJ,,,
Gas_Natural,NL,AT,0.025858449,,M€/PJ,,,
Gas_Natural,NO,AT,0.0,,M€/PJ,,,
Gas_Natural,NONEU_Balkan,AT,0.0214551,,M€/PJ,,,
Gas_Natural,PL,AT,0.020267729,,M€/PJ,,,
Gas_Natural,PT,AT,0.0,,M€/PJ,,,
Gas_Natural,RO,AT,0.027352992,,M€/PJ,,,
Gas_Natural,SE,AT,0.054620569,,M€/PJ,,,
Gas_Natural,SI,AT,0.00550582,,M€/PJ,,,
Gas_Natural,SK,AT,0.013397212,,M€/PJ,,,
Gas_Natural,TR,AT,0.0,,M€/PJ,,,
Gas_Natural,UK,AT,0.044982198,,M€/PJ,,,
Gas_Bio,AT,AT,0.0,,M€/PJ,,,
Gas_Bio,BE,AT,0.024765201,,M€/PJ,,,
Gas_Bio,BG,AT,0.032874558,,M€/PJ,,,
Gas_Bio,CH,AT,0.014673102,,M€/PJ,,,
Gas_Bio,CZ,AT,0.008193866,,M€/PJ,,,
Gas_Bio,DE,AT,0.015338023,,M€/PJ,,,
Gas_Bio,DK,AT,0.031285561,,M€/PJ,,,
Gas_Bio,EE,AT,0.0,,M€/PJ,,,
Gas_Bio,ES,AT,0.052749192,,M€/PJ,,,
Gas_Bio,FI,AT,0.0,,M€/PJ,,,
Gas_Bio,FR,AT,0.047023457,,M€/PJ,,,
Gas_Bio,GR,AT,0.038197724,,M€/PJ,,,
Gas_Bio,HR,AT,0.010683331,,M€/PJ,,,
Gas_Bio,HU,AT,0.012880174,,M€/PJ,,,
Gas_Bio,IE,AT,0.0,,M€/PJ,,,
Gas_Bio,IT,AT,0.017931328,,M€/PJ,,,
Gas_Bio,LT,AT,0.035201992,,M€/PJ,,,
Gas_Bio,LU,AT,0.020588,,M€/PJ,,,
Gas_Bio,LV,AT,0.040649512,,M€/PJ,,,
Gas_Bio,NL,AT,0.025858449,,M€/PJ,,,
Gas_Bio,NO,AT,0.0,,M€/PJ,,,
Gas_Bio,NONEU_Balkan,AT,0.0214551,,M€/PJ,,,
Gas_Bio,PL,AT,0.020267729,,M€/PJ,,,
Gas_Bio,PT,AT,0.0,,M€/PJ,,,
Gas_Bio,RO,AT,0.027352992,,M€/PJ,,,
Gas_Bio,SE,AT,0.054620569,,M€/PJ,,,
Gas_Bio,SI,AT,0.00550582,,M€/PJ,,,
Gas_Bio,SK,AT,0.013397212,,M€/PJ,,,
Gas_Bio,TR,AT,0.0,,M€/PJ,,,
Gas_Bio,UK,AT,0.044982198,,M€/PJ,,,
Gas_Synth,AT,AT,0.0,,M€/PJ,,,
Gas_Synth,BE,AT,0.024765201,,M€/PJ,,,
Gas_Synth,BG,AT,0.032874558,,M€/PJ,,,
Gas_Synth,CH,AT,0.014673102,,M€/PJ,,,
Gas_Synth,CZ,AT,0.008193866,,M€/PJ,,,
Gas_Synth,DE,AT,0.015338023,,M€/PJ,,,
Gas_Synth,DK,AT,0.031285561,,M€/PJ,,,
Gas_Synth,EE,AT,0.0,,M€/PJ,,,
Gas_Synth,ES,AT,0.052749192,,M€/PJ,,,
Gas_Synth,FI,AT,0.0,,M€/PJ,,,
Gas_Synth,FR,AT,0.047023457,,M€/PJ,,,
Gas_Synth,GR,AT,0.038197724,,M€/PJ,,,
Gas_Synth,HR,AT,0.010683331,,M€/PJ,,,
Gas_Synth,HU,AT,0.012880174,,M€/PJ,,,
Gas_Synth,IE,AT,0.0,,M€/PJ,,,
Gas_Synth,IT,AT,0.017931328,,M€/PJ,,,
Gas_Synth,LT,AT,0.035201992,,M€/PJ,,,
Gas_Synth,LU,AT,0.020588,,M€/PJ,,,
Gas_Synth,LV,AT,0.040649512,,M€/PJ,,,
Gas_Synth,NL,AT,0.025858449,,M€/PJ,,,
Gas_Synth,NO,AT,0.0,,M€/PJ,,,
Gas_Synth,NONEU_Balkan,AT,0.0214551,,M€/PJ,,,
Gas_Synth,PL,AT,0.020267729,,M€/PJ,,,
Gas_Synth,PT,AT,0.0,,M€/PJ,,,
Gas_Synth,RO,AT,0.027352992,,M€/PJ,,,
Gas_Synth,SE,AT,0.054620569,,M€/PJ,,,
Gas_Synth,SI,AT,0.00550582,,M€/PJ,,,
Gas_Synth,SK,AT,0.013397212,,M€/PJ,,,
Gas_Synth,TR,AT,0.0,,M€/PJ,,,
Gas_Synth,UK,AT,0.044982198,,M€/PJ,,,
Distance,AT,BE,770.2368282,,M€/PJ,,,
Distance,BE,BE,0.0,,M€/PJ,,,
Distance,BG,BE,0.0,,M€/PJ,,,
Distance,CH,BE,501.3955305,,M€/PJ,,,
Distance,CZ,BE,767.8748637,,M€/PJ,,,
Distance,DE,BE,406.4957097,,M€/PJ,,,
Distance,DK,BE,692.1556601,,M€/PJ,,,
Distance,EE,BE,0.0,,M€/PJ,,,
Distance,ES,BE,1325.375505,,M€/PJ,,,
Distance,FI,BE,0.0,,M€/PJ,,,
Distance,FR,BE,300.0,,M€/PJ,,,
Distance,GR,BE,0.0,,M€/PJ,,,
Distance,HR,BE,1075.070871,,M€/PJ,,,
Distance,HU,BE,1146.045246,,M€/PJ,,,
Distance,IE,BE,924.1352746,,M€/PJ,,,
Distance,IT,BE,1040.224305,,M€/PJ,,,
Distance,LT,BE,0.0,,M€/PJ,,,
Distance,LU,BE,140.4027163,,M€/PJ,,,
Distance,LV,BE,0.0,,M€/PJ,,,
Distance,NL,BE,192.1984793,,M€/PJ,,,
Distance,NO,BE,1636.142998,,M€/PJ,,,
Distance,NONEU_Balkan,BE,0.0,,M€/PJ,,,
Distance,PL,BE,1037.529866,,M€/PJ,,,
Distance,PT,BE,0.0,,M€/PJ,,,
Distance,RO,BE,0.0,,M€/PJ,,,
Distance,SE,BE,1535.261459,,M€/PJ,,,
Distance,SI,BE,903.9829153,,M€/PJ,,,
Distance,SK,BE,1089.559958,,M€/PJ,,,
Distance,TR,BE,0.0,,M€/PJ,,,
Distance,UK,BE,645.593598,,M€/PJ,,,
Hardcoal,AT,BE,0.446482384,,M€/PJ,,,
Hardcoal,BE,BE,0.0,,M€/PJ,,,
Hardcoal,BG,BE,0.0,,M€/PJ,,,
Hardcoal,CH,BE,0.435315294,,M€/PJ,,,
Hardcoal,CZ,BE,0.446384273,,M€/PJ,,,
Hardcoal,DE,BE,0.43137336,,M€/PJ,,,
Hardcoal,DK,BE,0.44323906,,M€/PJ,,,
Hardcoal,EE,BE,0.0,,M€/PJ,,,
Hardcoal,ES,BE,0.469541651,,M€/PJ,,,
Hardcoal,FI,BE,0.0,,M€/PJ,,,
Hardcoal,FR,BE,0.426949757,,M€/PJ,,,
Hardcoal,GR,BE,0.0,,M€/PJ,,,
Hardcoal,HR,BE,0.459144534,,M€/PJ,,,
