Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by
FI,RES_Wind_Offshore_Transitional,2018,0,,GW,,,
FI,RES_Wind_Onshore_Avg,2018,2,,GW,,,
FI,X_Gasifier,2018,0,,GW,,,
FR,CHP_Biomass_Solid,2018,1.98438435,,GW,,,
FR,CHP_Coal_Hardcoal,2018,0.26943923,,GW,,,
FR,CHP_Gas_CCGT_Natural,2018,3.380738206,,GW,,,
FR,CHP_Oil,2018,0.292966439,,GW,,,
FR,D_PHS,2018,4.512,,GW,,,
FR,HHI_BF_BOF,2018,17.3623,,GW,,,
FR,HHI_DRI_EAF,2018,2.513,,GW,,,
FR,HHI_Scrap_EAF,2018,1.2524,,GW,,,
FR,HLI_Biomass,2018,0.9578,,GW,,,
FR,HLI_Direct_Electric,2018,0.1084,,GW,,,
FR,HLI_Gas_Boiler,2018,20.8883,,GW,,,
FR,HLI_Hardcoal,2018,0.2076,,GW,,,
FR,HLI_Oil_Boiler,2018,1.0937,,GW,,,
FR,HLR_Biomass,2018,9.4969,,GW,,,
FR,HLR_Direct_Electric,2018,8.0768,,GW,,,
FR,HLR_Gas_Boiler,2018,151.8843,,GW,,,
FR,HLR_Hardcoal,2018,0.0789,,GW,,,
FR,HLR_Oil_Boiler,2018,10.8763,,GW,,,
FR,HMI_Biomass,2018,0.9569,,GW,,,
FR,HMI_Gas,2018,73.7505,,GW,,,
FR,HMI_HardCoal,2018,2.5442,,GW,,,
FR,HMI_Oil,2018,1.7913,,GW,,,
FR,HMI_Steam_Electric,2018,0.2121,,GW,,,
FR,P_Biomass,2018,1.52,,GW,,,
FR,P_Coal_Hardcoal,2018,2.9,,GW,,,
FR,P_Coal_Lignite,2018,0,,GW,,,
FR,P_Gas,2018,6.34,,GW,,,
FR,P_Gas_CCGT,2018,6.072,,GW,,,
FR,P_Gas_Engines,2018,0.1295,,GW,,,
FR,P_Gas_OCGT,2018,0.473,,GW,,,
FR,P_Nuclear,2018,63.13,,GW,,,
FR,P_Oil,2018,6.2,,GW,,,
FR,RES_Hydro_Large,2018,12.716,,GW,,,
FR,RES_Hydro_Large_Base,2018,8.204,,GW,,,
FR,RES_Hydro_Small,2018,10.325,,GW,,,
FR,RES_PV_Utility_Avg,2018,8.9,,GW,,,
FR,RES_Wind_Offshore_Transitional,2018,0,,GW,,,
FR,RES_Wind_Onshore_Avg,2018,15,,GW,,,
FR,X_Gasifier,2018,21.3,,GW,,,
GR,CHP_Biomass_Solid,2018,0.002392048,,GW,,,
GR,CHP_Coal_Hardcoal,2018,0.050736591,,GW,,,
GR,CHP_Gas_CCGT_Natural,2018,0.597514036,,GW,,,
GR,CHP_Oil,2018,0.13293826,,GW,,,
GR,D_PHS,2018,1.412,,GW,,,
GR,HHI_BF_BOF,2018,2.5453,,GW,,,
GR,HHI_DRI_EAF,2018,0.2024,,GW,,,
GR,HHI_Scrap_EAF,2018,0.2451,,GW,,,
GR,HLI_Biomass,2018,0.141,,GW,,,
GR,HLI_Direct_Electric,2018,0.0269,,GW,,,
GR,HLI_Gas_Boiler,2018,1.5007,,GW,,,
GR,HLI_Oil_Boiler,2018,0.3036,,GW,,,
GR,HLR_Biomass,2018,1.106,,GW,,,
GR,HLR_Direct_Electric,2018,0.9772,,GW,,,
GR,HLR_Gas_Boiler,2018,16.8082,,GW,,,
GR,HLR_Hardcoal,2018,0.0064,,GW,,,
GR,HLR_Oil_Boiler,2018,2.1284,,GW,,,
GR,HMI_Biomass,2018,1.1242,,GW,,,
GR,HMI_Gas,2018,9.1876,,GW,,,
GR,HMI_Oil,2018,0.846,,GW,,,
GR,HMI_Steam_Electric,2018,0.0019,,GW,,,
GR,P_Biomass,2018,0.35,,GW,,,
GR,P_Coal_Hardcoal,2018,0,,GW,,,
GR,P_Coal_Lignite,2018,3.912,,GW,,,
GR,P_Gas,2018,5.202,,GW,,,
GR,P_Gas_CCGT,2018,4.699212,,GW,,,
GR,P_Gas_OCGT,2018,0.148,,GW,,,
GR,P_Nuclear,2018,0,,GW,,,
GR,P_Oil,2018,1.3,,GW,,,
GR,RES_Hydro_Large,2018,3.17,,GW,,,
GR,RES_Hydro_Small,2018,0.226,,GW,,,
GR,RES_PV_Utility_Avg,2018,3.12,,GW,,,
GR,RES_Wind_Offshore_Transitional,2018,0,,GW,,,
GR,RES_Wind_Onshore_Avg,2018,2.844,,GW,,,
GR,X_Gasifier,2018,5,,GW,,,
